evaluation,fitness,best_fitness,measured_fitness,best_measured_fitness,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
891250,172.1536497,6.11250796,-74.95635027,-240.997492,2.8377,-2.4504,1.1893,-0.27122,-1.1511,4.1117,2.5394,4.4035,-2.0456,-2.2026
1000000,159.3790028,6.11250796,-87.73099716,-240.997492,2.7687,-0.51319,-4.7745,1.2967,-4.0315,-4.051,3.4778,-1.1469,4.6453,4.4925
1122018,276.1075054,5.081262163,28.99750535,-242.0287378,3.0844,0.78276,-2.5962,4.8784,0.53746,-4.6378,2.6587,1.2493,-1.8542,-4.8954
1258925,265.8054543,5.081262163,18.69545433,-242.0287378,1.2011,-1.3733,-4.3549,1.5055,1.4267,-4.3295,4.7482,4.6924,-0.84546,-4.6744
1412537,236.6697466,5.081262163,-10.44025337,-242.0287378,3.0602,-4.007,4.8166,3.0437,-1.348,-0.30813,2.8149,0.94849,-1.8706,-4.871
1584893,187.7812122,4.952547239,-59.32878781,-242.1574528,-3.053,-2.0165,2.2671,-1.0038,-1.3123,-0.22607,-3.461,2.6024,4.3301,-4.2606
1778279,205.3831424,2.964597658,-41.72685755,-244.1454023,1.3887,4.8788,-3.8481,-4.361,-2.3324,-4.8229,-4.4731,1.2532,-2.5199,1.1676
1995262,145.3081094,2.964597658,-101.8018906,-244.1454023,1.2003,-0.89748,3.5124,-0.80026,-3.0686,-4.108,-2.92,-0.96015,1.4997,1.1201
2238721,122.27079,2.964597658,-124.83921,-244.1454023,-0.87498,3.8296,2.3728,-4.4604,-3.8659,-1.0001,4.0524,3.0641,-1.5113,-2.4232
2511886,205.7204088,2.964597658,-41.38959117,-244.1454023,3.7658,-4.5123,-2.7635,-1.5687,0.19882,4.4535,-4.4444,0.99957,-1.1015,-1.4272
2818382,136.3255073,2.964597658,-110.7844927,-244.1454023,3.7592,2.5843,-3.5631,-0.46267,-0.60961,-1.9258,2.5697,-3.151,2.1857,-2.1343
3162277,106.9229404,2.964597658,-140.1870596,-244.1454023,-0.73725,0.84534,3.9447,-1.7686,-3.3674,3.0119,-4.3805,-2.2428,-0.33421,-0.45794
3548133,122.3110053,2.964597658,-124.7989947,-244.1454023,3.9293,1.8498,-3.6468,-2.8175,0.30619,1.4631,4.8446,-4.3369,-4.9333,-0.58373
3981071,156.7313571,2.964597658,-90.37864293,-244.1454023,-3.0427,-3.0447,-0.9681,0.044598,-3.7031,-0.056685,-4.7632,3.0968,-3.3025,1.3297
4466835,241.7620492,2.964597658,-5.347950757,-244.1454023,4.2789,0.031353,-2.625,4.1459,0.65911,0.80833,4.5468,1.4125,3.738,-4.2674
5011872,311.5909313,2.964597658,64.48093127,-244.1454023,0.74623,3.2067,-4.2264,1.0026,-1.6606,-2.4312,-4.9789,4.8739,4.6755,-4.6446
5623413,156.0192097,2.964597658,-91.09079031,-244.1454023,-3.3512,-0.077421,-4.6144,2.4934,-0.88329,-0.60642,-1.3213,4.0727,-0.0046678,4.8712
6309573,108.1500735,2.964597658,-138.9599265,-244.1454023,-0.47151,-0.03572,-0.24635,-1.4614,3.9606,1.456,2.6535,2.2873,-1.6385,2.7033
7079457,121.8895064,1.763670254,-125.2204936,-245.3463297,-1.7271,3.5133,2.4334,-2.4566,4.4138,1.4605,-0.24781,0.69695,1.6978,4.1422
7943282,207.2981561,1.763670254,-39.81184393,-245.3463297,-2.3153,2.6075,-0.19328,-1.4352,3.4565,-3.3514,-4.602,0.65471,-4.7898,-0.99022
8912509,246.418013,1.763670254,-0.6919869913,-245.3463297,3.3031,-4.4171,3.4941,1.1655,-3.4795,0.95109,-4.7086,2.0347,-1.2212,-2.8283
10000000,141.3328185,1.763670254,-105.7771815,-245.3463297,3.5695,0.17188,-2.3483,-2.495,3.4968,1.6578,3.1534,2.0298,1.1078,4.2987
1,230.2709883,230.2709883,78.23098828,78.23098828,4.1785,4.1424,4.5493,0.48329,0.54435,1.9451,1.7387,3.3162,-4.5547,-4.0696
2,100.0710288,100.0710288,-51.96897119,-51.96897119,4.1413,-1.2352,-4.2499,-1.4808,-0.67812,0.15244,-3.7263,2.6621,-3.0353,4.5063
3,233.9336925,100.0710288,81.8936925,-51.96897119,2.3984,-4.4658,-0.32187,-4.9499,-1.9607,-1.8251,1.7079,-3.8073,-4.7952,-2.1843
4,124.7643665,100.0710288,-27.27563353,-51.96897119,-4.5086,4.3833,-3.0419,-4.9593,-0.1334,2.5025,1.9858,-3.3947,0.81867,2.4311
5,158.0042462,100.0710288,5.964246249,-51.96897119,-2.4642,-0.039987,-3.8041,-1.7141,3.4792,0.51775,3.4383,4.753,-1.8202,-4.597
6,142.4722559,100.0710288,-9.567744136,-51.96897119,4.2592,-4.4218,-4.0628,-1.0626,-4.3717,-1.0235,2.1123,2.3362,0.16923,2.3171
7,160.4006734,100.0710288,8.360673359,-51.96897119,-4.8481,0.66061,1.7004,-2.89,0.70132,-3.433,4.6125,-2.3129,-1.8277,0.43113
8,180.7479435,100.0710288,28.70794348,-51.96897119,-4.8818,0.70809,-4.6089,-3.6859,3.994,3.8704,1.8318,2.4323,3.6233,-4.9883
10,139.3295337,86.9147394,-12.71046627,-65.1252606,1.2493,3.7064,-1.421,-2.0503,-4.1836,4.2803,-0.48336,-4.5711,-3.0326,2.689
11,104.4578615,86.9147394,-47.58213849,-65.1252606,0.85999,-2.9144,-1.603,1.2511,-1.6003,-2.609,0.12151,-4.7685,4.8234,-1.2552
12,188.6731133,86.9147394,36.63311332,-65.1252606,-4.7568,2.6587,-3.3726,-4.1669,1.4313,-1.5527,-2.9486,4.1805,-2.6204,-4.3941
14,82.47912769,82.47912769,-69.56087231,-69.56087231,-1.2159,1.4175,-0.9889,2.1812,-2.3314,2.4108,4.5722,2.7902,2.6424,4.3956
15,112.5365436,82.47912769,-39.50345643,-69.56087231,-3.465,2.8856,2.0543,-1.8376,3.7187,-1.5143,1.6098,-4.2299,-2.3339,3.9893
17,140.9414648,82.47912769,-11.09853523,-69.56087231,-2.6737,4.076,2.792,1.3374,1.2572,-4.5394,-1.2518,0.82939,3.2508,-3.6095
19,241.1593712,82.47912769,89.11937124,-69.56087231,3.5473,-4.8591,3.1961,1.1655,-4.1708,3.6388,0.36221,-3.3539,4.0396,-4.3459
22,213.4151718,82.47912769,61.37517183,-69.56087231,-1.4829,-4.6369,4.0186,-3.2868,1.5286,4.8478,-4.648,-3.1092,-3.5061,4.3916
25,142.5119173,82.47912769,-9.528082698,-69.56087231,-1.1376,0.044649,4.8702,-2.119,1.7578,1.3987,-2.2712,2.1098,3.2895,-0.77734
28,93.47889738,82.47912769,-58.56110262,-69.56087231,4.4198,-2.896,-3.4151,4.29,-0.015038,3.3427,0.6887,2.7137,0.4525,-1.0218
31,120.5551463,82.47912769,-31.48485371,-69.56087231,-4.1321,-1.2567,-2.449,-2.5472,-1.9668,2.536,-4.2045,3.722,0.24972,1.248
35,87.62574403,49.46779702,-64.41425597,-102.572203,4.4784,2.1207,2.0334,2.6802,-0.36665,-0.10703,0.094641,-4.9322,2.49,2.441
39,90.36166239,49.46779702,-61.67833761,-102.572203,4.5104,3.5993,2.1941,4.8611,3.8668,-2.1295,-2.9301,-1.0791,-1.8543,3.3421
44,105.7304574,49.46779702,-46.30954259,-102.572203,4.5745,-2.7828,-1.0307,2.511,0.068114,-0.0081076,-2.5778,-3.3452,-4.7701,4.4027
50,144.6049265,49.46779702,-7.43507348,-102.572203,2.696,1.6712,2.6208,1.0535,4.0885,3.2808,4.4791,1.4976,-3.6369,-0.44044
56,99.26231313,49.46779702,-52.77768687,-102.572203,4.4878,-1.4173,0.24273,4.2939,4.444,1.8615,3.1886,-1.4139,2.9595,-1.4192
63,48.77403264,48.77403264,-103.2659674,-103.2659674,1.7604,-1.1114,-3.1836,0.62422,3.3734,-1.1858,0.44763,-0.55398,0.83639,-1.5814
70,174.096337,48.77403264,22.05633703,-103.2659674,-2.8332,-4.2797,-2.0023,-4.1673,-3.0672,-1.6189,-3.6803,2.9041,-3.0529,2.6059
79,151.2977803,48.77403264,-0.7422197017,-103.2659674,2.5069,-0.48053,0.26442,-0.10575,-2.0379,-4.7143,-2.6558,2.5818,1.3359,-3.8237
89,226.6882802,48.77403264,74.64828025,-103.2659674,3.9691,4.4616,3.9337,-1.1976,-3.9412,4.3897,3.7403,-3.189,-0.10286,-1.9081
100,67.86679769,37.06096629,-84.17320231,-114.9790337,3.0942,2.0024,-0.68014,2.0681,4.6246,3.0594,-2.1695,4.6996,1.6959,3.4631
112,206.1401234,37.06096629,54.10012336,-114.9790337,-0.42895,1.8426,4.9763,-3.7112,0.84878,0.84441,-4.6492,-3.0916,-2.3704,-2.8227
125,156.0867234,37.06096629,4.046723391,-114.9790337,-1.2718,-3.8046,-0.56708,-3.8509,-4.0462,4.3629,1.0234,0.55116,1.3361,4.2658
141,183.4629447,37.06096629,31.4229447,-114.9790337,-3.5747,-4.0476,-0.1569,-0.42817,1.3931,-4.2016,4.3152,4.4161,-3.2605,-0.84364
158,190.9042087,37.06096629,38.86420869,-114.9790337,-0.52314,-2.5658,-3.442,-4.9353,-3.9645,-4.9177,0.40201,-1.5758,-4.298,1.3689
177,85.7335605,37.06096629,-66.3064395,-114.9790337,3.6964,-1.7414,-3.0321,1.3635,-3.3403,-3.1814,-2.8669,0.19355,0.4574,1.1667
199,194.7601448,33.44259691,42.72014478,-118.5974031,-1.3968,-4.5975,3.45,-2.4946,-0.14992,-2.3196,2.675,4.2716,-2.8538,2.9429
223,206.7075639,33.44259691,54.66756388,-118.5974031,0.23673,0.41961,2.8399,4.8303,-4.5383,3.1163,4.0466,-4.004,-2.8402,-3.3106
251,124.2013178,33.44259691,-27.83868224,-118.5974031,1.113,4.5937,3.159,-1.2245,1.5911,-1.4974,-4.8702,-1.3367,2.0486,-1.1653
281,127.5947,33.44259691,-24.44530003,-118.5974031,-0.027905,2.1717,-3.2373,-2.7179,-3.7933,-0.077881,2.0788,-2.9943,-3.6553,0.1492
316,218.9395248,33.44259691,66.8995248,-118.5974031,3.9454,-2.4234,1.4966,-1.8707,-3.7755,4.2764,-4.9452,-1.6158,-4.0726,-1.664
354,230.0604735,33.44259691,78.02047349,-118.5974031,-0.44387,0.69828,3.7295,-3.8249,-2.2276,4.0889,2.3092,0.0734,2.9386,-4.9014
398,131.6964312,33.44259691,-20.3435688,-118.5974031,-3.3461,-2.0962,2.4336,2.8846,-0.62842,1.9115,-2.1948,3.3812,-4.6307,4.4061
446,233.4802131,33.44259691,81.4402131,-118.5974031,4.5921,-1.0676,3.9413,1.6142,-2.1373,4.4237,4.5283,-2.7043,0.74487,-4.6503
501,161.8963215,33.44259691,9.856321494,-118.5974031,-4.7179,3.9859,1.9071,-3.0932,2.5997,-3.2136,2.9289,-3.6074,-3.5706,4.3037
562,105.8704951,33.44259691,-46.1695049,-118.5974031,2.4721,3.1727,-1.3547,-3.6008,1.4718,3.4278,1.8165,3.9366,1.288,4.3015
630,182.6640562,28.20653435,30.62405625,-123.8334656,2.9183,2.695,2.5455,-1.1764,-4.2676,3.863,3.9241,-4.379,-2.222,3.1885
707,141.8568419,28.20653435,-10.18315813,-123.8334656,-0.28735,-3.1502,-1.7637,-2.1985,4.457,1.3755,1.2787,-3.3936,-4.4352,-2.2881
794,179.9940506,28.20653435,27.95405062,-123.8334656,0.87856,-4.8764,2.453,0.57574,4.736,-4.171,4.4885,4.4405,2.8822,0.36363
891,119.9534424,28.20653435,-32.08655764,-123.8334656,-1.161,-3.8115,3.8456,4.8135,2.6931,-3.1839,0.65256,-1.6385,3.1384,0.021751
1000,100.4658136,28.20653435,-51.57418643,-123.8334656,-1.0471,-0.1507,-0.033131,0.8297,3.9627,0.48933,-4.141,3.0766,-3.7192,-1.1555
1122,94.6412886,28.20653435,-57.3987114,-123.8334656,0.7628,3.679,-2.6259,-4.8413,3.1154,2.1209,-0.52366,-2.7964,2.4776,0.20385
1258,33.67357523,28.20653435,-118.3664248,-123.8334656,-1.4992,3.1101,-3.1488,2.5548,4.6082,1.1917,2.5875,2.0889,0.044454,4.0895
1412,148.9757055,28.20653435,-3.064294482,-123.8334656,-2.118,-2.5489,2.5609,-2.294,3.9821,-4.126,0.15969,-2.0738,2.6323,-2.1289
1584,117.0577285,27.42503606,-34.98227147,-124.6149639,-4.5896,2.2811,-1.2971,4.8094,-1.59,2.9583,4.531,-4.2695,-3.219,3.9528
1778,173.6292517,13.90670451,21.58925169,-138.1332955,-3.0826,1.652,1.5805,-4.2372,4.1883,-3.5094,4.0995,-0.6463,4.7689,-1.6757
1995,63.01014022,13.90670451,-89.02985978,-138.1332955,-4.3359,0.99804,-0.2701,0.33178,2.5117,-1.7035,-1.3022,-1.8057,1.855,-0.89577
2238,215.2879618,13.90670451,63.24796184,-138.1332955,4.4932,-4.9623,-4.1414,-4.357,-3.8974,2.6536,4.5794,-4.675,0.88322,4.5228
2511,111.3023346,13.90670451,-40.73766537,-138.1332955,4.2203,-4.9143,-1.8817,2.5799,1.376,-1.2462,2.7423,-0.16643,2.7799,-1.8324
2818,106.5429444,13.90670451,-45.49705561,-138.1332955,1.7363,1.3844,-1.6951,1.8196,3.6446,4.0921,2.1599,1.7758,-3.043,-3.0254
3162,91.77333467,13.90670451,-60.26666533,-138.1332955,-0.60005,1.7132,4.1862,4.1263,3.3026,4.201,-1.9351,0.61299,-0.56427,4.3817
3548,204.3720626,13.90670451,52.33206256,-138.1332955,1.6179,4.9101,4.8509,-4.9437,-1.4144,-1.0105,-0.83043,-2.1195,-3.3774,2.1031
3981,186.4491242,13.90670451,34.40912419,-138.1332955,-4.6538,-4.2989,-4.3012,-3.3094,-0.6477,4.7076,2.8587,2.9056,-3.8554,1.2797
4466,245.3170272,13.90670451,93.27702723,-138.1332955,-2.0744,0.95115,0.61154,-3.1038,-4.1233,4.8138,2.7132,3.0706,-2.9098,-4.8355
5011,153.1755728,13.90670451,1.135572827,-138.1332955,-2.6129,1.109,4.8454,-1.2941,4.0804,3.8676,-0.40553,2.1386,-1.5582,-0.4392
5623,180.7580518,13.90670451,28.71805176,-138.1332955,2.7904,-1.5844,4.4479,0.72436,0.75998,4.347,1.5827,3.6437,-1.1894,-2.2734
6309,73.43931915,13.90670451,-78.60068085,-138.1332955,2.1577,4.9672,-3.4534,3.1451,-3.9079,0.78346,-3.0332,-1.0627,0.66988,0.50367
7079,186.006115,13.90670451,33.96611497,-138.1332955,4.6353,2.4767,1.0195,-3.2842,-4.1634,3.993,0.82495,2.0795,-3.4076,2.9375
7943,200.8802292,13.90670451,48.84022917,-138.1332955,-2.321,-3.498,4.9377,2.726,-4.9671,3.6259,-2.8342,3.1215,-0.4233,1.2907
8912,144.1443294,13.90670451,-7.895670636,-138.1332955,1.785,-0.1085,1.25,4.6401,-3.9678,2.3298,2.636,2.2454,-4.3802,0.67933
10000,181.9326135,13.90670451,29.89261351,-138.1332955,3.9684,4.9121,2.891,-4.8364,-3.6141,0.18409,-0.11607,-1.8108,0.60048,3.038
11220,114.0273677,13.90670451,-38.01263234,-138.1332955,-1.4836,3.3104,4.729,3.5186,2.0454,3.814,-3.1781,-2.298,-0.86313,0.82281
12589,148.2423894,13.90670451,-3.797610586,-138.1332955,4.6484,3.7227,-0.50376,-0.27209,-3.0299,3.0271,-3.2641,3.3318,-2.735,-0.58109
14125,220.0925559,13.90670451,68.05255593,-138.1332955,4.862,1.1111,4.0798,-2.482,4.026,3.8365,2.6577,1.2556,3.0961,-4.3404
15848,129.1529223,13.90670451,-22.8870777,-138.1332955,-0.49183,-2.4213,-2.1502,-2.0605,-0.92744,3.0404,3.3682,-2.5432,4.0863,-2.4181
17782,186.0361343,13.80979566,33.99613433,-138.2302043,3.6726,-4.089,2.0239,1.3225,-4.0492,1.5524,3.7577,-4.9528,4.3935,0.46688
19952,88.16740909,13.80979566,-63.87259091,-138.2302043,-0.25191,4.7512,-3.2243,-1.4712,3.395,1.42,-1.9638,4.6281,2.5115,-1.07
22387,130.5166478,13.80979566,-21.52335223,-138.2302043,4.6539,0.47596,4.2876,4.9619,2.8524,2.4062,2.9308,-1.2191,2.6559,-0.23323
25118,111.0085054,10.14419907,-41.03149463,-141.8958009,4.2159,3.6129,1.0288,2.1788,-3.5733,2.8492,-3.1171,-3.1954,2.9481,1.53
28183,140.3628488,10.14419907,-11.67715117,-141.8958009,1.0398,3.5205,-1.0564,-3.8623,-2.9498,4.974,0.78075,-3.2044,-2.0426,2.4249
31622,84.48357191,10.14419907,-67.55642809,-141.8958009,-2.9086,0.065957,-4.2479,1.9447,-4.4583,2.4765,-0.68537,1.1232,4.7574,0.82651
35481,94.70653746,10.14419907,-57.33346254,-141.8958009,4.3078,-2.2639,-2.8685,2.6824,1.4213,0.98667,1.0279,3.6008,1.9438,-2.4058
39810,145.4917588,10.14419907,-6.548241169,-141.8958009,1.293,-3.9076,4.7261,2.1558,2.6959,4.5198,-4.3145,-0.3555,0.1755,1.1053
44668,177.9579076,10.14419907,25.91790757,-141.8958009,2.7025,1.0044,2.8458,-4.6809,1.1783,-2.6211,3.8941,3.8972,-0.97124,3.9627
50118,74.2462377,10.14419907,-77.7937623,-141.8958009,0.51449,0.5133,0.72404,2.1619,3.9744,3.7349,1.0601,1.5551,-3.2873,1.7859
56234,151.6478319,10.14419907,-0.3921681431,-141.8958009,2.5031,1.5876,-1.3429,-1.7692,-3.9398,-3.1724,-1.1092,-0.031832,-4.4736,-1.4134
63095,107.5874833,10.14419907,-44.45251675,-141.8958009,-1.0822,3.2742,-3.6418,2.7934,-3.1273,1.9068,3.6999,-2.449,-0.566,-2.9249
70794,71.7886778,4.960076117,-80.2513222,-147.0799239,-0.11704,-1.4675,-3.3888,2.6926,1.8329,-3.8253,-2.2996,-3.3001,-1.504,-1.886
79432,71.58442968,4.960076117,-80.45557032,-147.0799239,-3.191,4.0944,-2.583,0.39886,1.229,2.6992,1.1893,2.6781,-3.1625,2.8791
89125,103.3523638,4.960076117,-48.68763624,-147.0799239,-4.0359,-4.7226,-2.235,1.0638,0.19777,3.7254,3.4087,-0.94809,-1.1462,4.0881
100000,153.0023679,4.960076117,0.9623678532,-147.0799239,1.117,-3.1367,0.55864,-1.5191,-2.041,2.5959,2.8923,3.3431,0.86239,-2.0092
112201,128.565559,4.960076117,-23.47444102,-147.0799239,-0.17665,-4.2203,2.0122,2.1846,-0.025463,-3.1951,3.5146,-4.6274,-0.34373,1.2605
125892,100.5117766,4.960076117,-51.52822339,-147.0799239,-3.6402,2.439,-3.7322,3.8664,0.8155,2.5323,2.3261,-0.28168,1.3122,-4.8269
141253,118.1128766,4.960076117,-33.92712343,-147.0799239,3.6722,-0.13587,-2.5154,-0.15357,-4.3404,-1.6328,1.4497,-0.015304,0.78491,-2.0866
158489,130.1922566,4.960076117,-21.84774336,-147.0799239,4.0121,-1.3667,-3.5517,-1.108,-2.7674,-1.8048,0.51965,3.8258,0.78854,-2.0758
177827,155.7251834,4.960076117,3.685183449,-147.0799239,-3.1264,4.9915,0.53987,1.0023,-2.0871,0.32884,-3.7055,1.9311,3.6927,-4.8594
199526,79.58328114,4.428218665,-72.45671886,-147.6117813,2.8181,0.73918,1.4398,0.45308,1.5282,1.6412,0.002683,-4.232,-2.1573,1.7226
223872,75.5402975,4.428218665,-76.4997025,-147.6117813,-2.2638,0.54679,-2.6715,1.4232,3.2872,-2.966,2.8035,-2.1864,3.2467,-2.5544
251188,156.2582897,4.428218665,4.218289739,-147.6117813,-4.0844,-0.75147,3.6945,2.265,-3.3499,-3.3734,-3.6225,-4.1093,-2.1035,3.525
281838,211.1753623,2.034903754,59.13536225,-150.0050962,-1.2706,-4.8456,2.0874,1.6415,-3.9773,-1.264,-2.996,-2.923,4.4827,-4.9298
316227,76.04914476,2.034903754,-75.99085524,-150.0050962,-3.3119,-0.75703,-4.0082,3.9008,1.608,-3.3537,-1.0806,-3.4039,-0.23176,-2.7133
354813,158.799962,2.034903754,6.75996197,-150.0050962,-3.8884,0.40051,-2.6324,-2.1732,-3.9916,-1.2759,4.3998,2.2586,-1.8662,-1.2061
398107,110.1195515,2.034903754,-41.92044846,-150.0050962,-3.8332,1.9922,1.7177,3.0535,-3.0186,0.7203,3.2609,-0.22921,-2.4528,1.9619
446683,79.07148516,2.034903754,-72.96851484,-150.0050962,-1.0625,-0.84803,2.8384,2.712,-2.2641,1.2388,-0.087577,0.90009,0.93534,2.7261
501187,241.7743808,2.034903754,89.7343808,-150.0050962,3.2787,3.2683,2.0385,-3.4049,-3.0407,-1.1781,4.5199,-4.0152,2.8327,-4.9955
562341,270.9279849,2.034903754,118.8879849,-150.0050962,4.1781,-4.9358,3.8337,-4.2723,-4.6227,4.0225,1.1303,3.8421,3.4117,4.0518
630957,156.7641834,2.034903754,4.724183392,-150.0050962,-0.83268,4.325,-0.011875,3.0073,-4.7213,-3.6313,2.2085,4.9364,-3.5028,2.4754
707945,141.796376,2.034903754,-10.24362404,-150.0050962,4.8379,-2.6485,-3.3685,1.9117,-3.5418,-3.8532,2.0485,-4.108,-3.5183,3.4793
794328,163.3223545,2.034903754,11.28235446,-150.0050962,0.3038,4.2026,-2.5061,-2.082,-1.7837,-4.9718,1.3853,0.59582,-4.9233,-2.2083
891250,122.653007,2.034903754,-29.38699295,-150.0050962,-1.2618,2.1919,-0.3047,1.4682,-3.0126,-4.4698,-0.76097,2.7964,-2.0782,-1.8789
1000000,147.7403861,2.034903754,-4.299613871,-150.0050962,-4.8826,-2.9974,-0.56981,-4.8126,1.3113,-1.4074,-2.0844,1.1984,-0.63418,-0.59362
1122018,138.2484835,2.034903754,-13.79151655,-150.0050962,2.4943,-4.4032,0.56011,-0.59336,-3.1211,4.6868,0.67561,-0.45652,-0.88193,4.8934
1258925,69.18174766,2.034903754,-82.85825234,-150.0050962,-3.5911,-3.7365,-1.8367,1.4567,4.0342,-0.4854,1.3617,-4.2535,2.0702,1.8136
1412537,122.8962215,2.034903754,-29.14377855,-150.0050962,0.812,4.7394,2.1245,2.8624,-0.15358,-4.2735,3.3767,-4.7242,3.7676,0.59434
1584893,159.6324405,2.034903754,7.592440539,-150.0050962,0.48912,-3.303,0.1639,2.4273,-4.5719,0.83155,-2.6799,-2.6869,3.6312,-4.1463
1778279,97.17133415,2.034903754,-54.86866585,-150.0050962,-3.7382,-2.2618,-4.7216,4.2078,3.254,0.84842,0.36966,4.0721,-1.6541,-2.4015
1995262,53.76168224,2.034903754,-98.27831776,-150.0050962,-2.74,-1.8092,-2.859,4.2,-0.96208,-1.9104,-2.7524,0.83354,4.0561,0.80467
2238721,159.6251576,2.034903754,7.585157624,-150.0050962,0.84434,-1.0419,2.971,4.9563,-1.0893,3.8214,-0.85558,-0.75984,-1.8406,-4.5848
2511886,54.49825469,2.034903754,-97.54174531,-150.0050962,-2.4751,-3.6267,-3.0695,2.5729,3.4636,-2.6748,-2.2362,0.10573,4.7549,4.3155
2818382,191.7804231,2.034903754,39.74042312,-150.0050962,4.6149,-0.84773,-4.2001,-3.7866,-3.2267,3.9078,1.8336,-2.5658,-4.7387,-0.61618
3162277,112.8346557,2.034903754,-39.20534432,-150.0050962,2.2003,0.23176,-4.1785,0.77145,-2.5596,-3.8841,4.8288,-3.7219,-2.3905,4.4715
3548133,163.7071544,2.034903754,11.66715437,-150.0050962,3.5774,-3.5961,4.616,1.9464,-1.4586,0.37392,0.010874,2.4155,-3.2157,2.4181
3981071,237.122963,2.034903754,85.08296304,-150.0050962,4.3094,-1.1641,3.602,1.0928,-1.4484,1.984,2.9781,1.8263,-4.6458,-4.9227
4466835,170.9649721,2.034903754,18.92497215,-150.0050962,-2.8186,-4.8447,0.69407,-1.8333,-1.8132,-2.994,3.4564,3.2195,-1.7589,1.2613
5011872,151.8646994,2.034903754,-0.1753005575,-150.0050962,1.5127,2.5899,1.7068,-3.5563,-1.9233,4.6983,-3.1982,0.090331,4.7513,-0.060285
5623413,204.2256205,2.034903754,52.18562054,-150.0050962,-3.9689,-0.50349,1.9138,-0.80798,3.2374,4.1869,-1.3054,4.5413,-4.1323,-4.2342
6309573,113.4029294,2.034903754,-38.63707056,-150.0050962,4.6792,0.94764,-3.1254,0.55001,-2.2683,-2.9892,2.5089,-0.21718,-4.1999,1.3596
7079457,160.3195031,2.034903754,8.279503082,-150.0050962,3.1799,2.7373,0.8384,-0.95025,2.1711,-4.2888,3.8034,2.3666,-0.72569,-3.5858
7943282,162.2048983,2.034903754,10.1648983,-150.0050962,-2.7823,-3.8583,2.5979,3.9522,-3.3234,3.1085,3.0324,-4.7101,4.6915,2.17
8912509,116.3047731,2.034903754,-35.73522685,-150.0050962,-3.3479,4.7706,-3.8532,0.5644,-3.5265,1.4384,-1.6969,-2.1641,1.7043,-3.4676
10000000,129.8424504,2.034903754,-22.19754958,-150.0050962,-3.1529,-0.11492,-3.6752,-4.3646,-0.027879,2.4023,-0.55196,-2.4165,-0.50557,-3.0196
1,105.5857388,105.5857388,80.33573883,80.33573883,3.8359,2.7341,-2.3306,-4.5981,-2.4494,-2.3769,0.2205,4.5277,0.14244,0.02179
2,206.8027515,105.5857388,181.5527515,80.33573883,-2.9631,-4.7628,3.2494,4.5401,4.3108,-1.884,0.25057,3.7735,2.9972,2.0264
3,149.0162007,105.5857388,123.7662007,80.33573883,-1.1813,4.8444,-3.0885,0.14354,-4.5203,1.8836,-2.4541,-0.072216,4.4671,2.0403
4,88.91698657,88.91698657,63.66698657,63.66698657,1.9082,3.3031,-0.22565,4.5776,3.705,2.3249,-2.7993,-1.0745,1.8527,2.3431
5,90.97499069,88.91698657,65.72499069,63.66698657,3.9473,3.8896,2.5804,2.1966,3.4296,1.8911,-4.6874,-1.3198,0.66464,3.3098
6,242.0176744,88.91698657,216.7676744,63.66698657,-4.2933,4.4834,3.1542,-2.3818,-0.37308,3.634,4.5018,2.1728,-1.4382,3.9689
7,195.4212399,88.91698657,170.1712399,63.66698657,-0.78693,-4.5301,2.272,3.9874,-4.9525,0.97699,1.3124,-2.7518,4.9025,-1.835
8,128.6816498,88.91698657,103.4316498,63.66698657,4.5914,3.8497,-2.9454,2.1717,1.0464,-4.5158,-0.93713,1.359,-0.83554,4.7275
10,128.0662901,88.91698657,102.8162901,63.66698657,0.96002,0.22366,0.48869,-1.768,-0.78892,0.53622,4.209,-4.4766,2.7844,4.1115
11,151.9894602,88.91698657,126.7394602,63.66698657,-1.3115,2.3758,2.9612,0.74306,-0.45244,-0.99239,1.2273,3.6104,-4.6334,-4.6082
12,80.83107375,80.83107375,55.58107375,55.58107375,3.3379,0.035425,0.26287,2.5488,2.8585,-2.2479,-3.6134,4.3155,4.7432,-2.6028
14,187.3150552,80.83107375,162.0650552,55.58107375,2.2558,1.0439,-4.4805,0.21702,-3.2131,0.067012,4.2246,3.0142,-1.3226,4.5912
15,77.60425132,77.60425132,52.35425132,52.35425132,3.406,-2.9846,-0.37336,-1.3311,4.5642,-2.5149,1.421,-4.0491,-3.1994,1.1642
17,121.4812216,75.19180986,96.23122157,49.94180986,-0.53934,1.2028,-3.7997,-0.019887,-3.5802,-2.0128,-4.9529,-4.3555,-3.9986,-1.2754
19,194.7122609,75.19180986,169.4622609,49.94180986,0.66155,4.6031,0.28297,2.529,-4.4279,-3.7592,3.3318,-1.6269,-2.4421,2.2788
22,57.38167149,57.38167149,32.13167149,32.13167149,2.1396,-3.639,-2.3274,-2.5775,3.89,-1.7553,-1.3366,2.2218,1.6178,1.2212
25,150.010821,57.38167149,124.760821,32.13167149,-0.55135,4.9865,2.7006,2.1212,-2.5909,1.5906,-4.634,1.0724,-1.1877,1.9838
28,114.6530214,57.38167149,89.40302136,32.13167149,2.3321,-3.4971,4.5094,0.032631,3.6242,-3.0815,-3.3768,3.9902,2.9909,0.43553
