evaluation,fitness,best_fitness,measured_fitness,best_measured_fitness,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
398107,25.66165496,25.66165496,21.95165496,21.95165496,3.12,-2.2952,0.95709,3.9104,3.1528,5.0,0.1592,-1.992,1.9878,0.36213
446683,25.66165496,25.66165496,21.95165496,21.95165496,3.12,-2.2952,0.95709,3.9104,3.1528,5.0,0.1592,-1.992,1.9878,0.36213
501187,25.66165496,25.66165496,21.95165496,21.95165496,3.12,-2.2952,0.95709,3.9104,3.1528,5.0,0.1592,-1.992,1.9878,0.36213
562341,25.66165496,25.66165496,21.95165496,21.95165496,3.12,-2.2952,0.95709,3.9104,3.1528,5.0,0.1592,-1.992,1.9878,0.36213
630957,25.66165496,25.66165496,21.95165496,21.95165496,3.12,-2.2952,0.95709,3.9104,3.1528,5.0,0.1592,-1.992,1.9878,0.36213
707945,25.66165496,25.66165496,21.95165496,21.95165496,3.12,-2.2952,0.95709,3.9104,3.1528,5.0,0.1592,-1.992,1.9878,0.36213
794328,25.66165496,25.66165496,21.95165496,21.95165496,3.12,-2.2952,0.95709,3.9104,3.1528,5.0,0.1592,-1.992,1.9878,0.36213
891250,25.66165496,25.66165496,21.95165496,21.95165496,3.12,-2.2952,0.95709,3.9104,3.1528,5.0,0.1592,-1.992,1.9878,0.36213
960992,25.66165496,25.66165496,21.95165496,21.95165496,3.12,-2.2952,0.95709,3.9104,3.1528,5.0,0.1592,-1.992,1.9878,0.36213
1000000,25.66165496,25.66165496,21.95165496,21.95165496,3.12,-2.2952,0.95709,3.9104,3.1528,5.0,0.1592,-1.992,1.9878,0.36213
1,622.91784,622.91784,755.09784,755.09784,-2.8753,-0.25028,2.6717,0.55668,-3.0821,-4.4108,-3.3304,-2.9988,-0.54795,-3.2101
2,12014.83549,622.91784,12147.01549,755.09784,3.6404,0.34332,0.79778,-4.1492,3.4722,0.88506,-2.1145,0.96817,4.8008,3.2189
3,2948.474734,622.91784,3080.654734,755.09784,3.2686,-3.0486,-1.4049,1.4924,0.39117,3.3764,3.6025,3.1971,2.4114,-2.9107
4,775.7668021,622.91784,907.9468021,755.09784,-4.884,-2.1095,2.6058,0.13416,2.8845,0.62435,-3.8638,3.6803,-4.5085,2.9672
5,469.4261539,469.4261539,601.6061539,601.6061539,2.661,3.6236,-3.4566,-3.7412,3.442,-2.1777,1.9925,-0.47136,-0.68541,-0.37497
6,437.5169471,437.5169471,569.6969471,569.6969471,-0.85616,-2.2624,0.85697,2.5803,0.40471,-0.55065,-2.0739,3.9727,0.083979,-1.0917
7,2489.597369,437.5169471,2621.777369,569.6969471,-0.99455,-1.7385,-0.22168,3.6505,4.8819,-2.3563,-2.4862,4.5122,-3.9793,2.7773
8,1038.086882,437.5169471,1170.266882,569.6969471,3.7422,-3.7093,4.1515,4.5104,-3.8582,1.3023,-1.4381,-4.2984,1.6414,3.1269
10,888.7954821,437.5169471,1020.975482,569.6969471,2.5596,-3.7278,1.9099,2.2068,-3.1479,2.9819,-3.6302,-4.984,-4.8195,-2.3024
11,405.8851612,405.8851612,538.0651612,538.0651612,-0.44037,4.5403,-3.4645,-3.7736,-0.70871,-2.0575,-1.6567,3.0193,-0.39214,-0.90204
12,629.3260271,405.8851612,761.5060271,538.0651612,-2.5184,0.32996,2.3859,3.1095,0.67082,-4.804,-1.7423,3.6672,-0.62332,4.7813
14,764.6385919,405.8851612,896.8185919,538.0651612,-0.49322,-4.837,-1.9608,3.0034,-1.1936,0.5999,-3.8395,3.418,1.3217,4.1808
15,399.5745491,399.5745491,531.7545491,531.7545491,2.4191,3.6647,-3.4428,4.8868,-0.75326,0.7252,1.0622,-2.0512,-0.42833,0.15164
17,749.483022,399.5745491,881.663022,531.7545491,-2.2188,2.7191,1.863,1.1085,-4.1478,-0.37393,0.95063,3.9351,-4.964,-2.6788
19,1313.515184,399.5745491,1445.695184,531.7545491,2.5303,4.4138,-4.3606,-3.2099,3.9699,3.5681,2.9125,-2.3076,-4.0208,2.111
22,748.9755469,399.5745491,881.1555469,531.7545491,-1.9459,3.0117,-0.53806,-4.8223,1.5341,-0.86561,2.6273,3.104,1.401,-4.9376
25,826.5637855,399.5745491,958.7437855,531.7545491,2.2546,-3.5292,3.1074,3.911,3.5824,4.1527,1.4459,0.16323,1.2365,1.722
28,646.5100512,399.5745491,778.6900512,531.7545491,-1.6729,-0.68249,4.5553,-3.4725,0.25463,-4.3031,-4.3037,-0.11387,-1.1943,1.0493
31,709.0980937,399.5745491,841.2780937,531.7545491,1.8619,-2.6392,-2.2776,-1.2035,1.3719,-4.2991,2.6492,-1.46,-4.4682,-4.6872
35,898.0881539,399.5745491,1030.268154,531.7545491,-1.3652,4.8137,4.7323,1.6976,2.1285,-2.6397,-3.7891,-1.5734,-0.88918,-3.8307
39,371.1854676,371.1854676,503.3654676,503.3654676,2.728,-1.5572,4.1095,-0.31884,-3.504,-2.5961,-1.8384,-0.022419,0.14253,1.6042
44,603.2237586,255.5897922,735.4037586,387.7697922,0.11596,-2.8416,1.274,-1.7519,3.4189,2.6714,-4.1517,-1.3197,-1.3494,0.71421
50,1218.895711,255.5897922,1351.075711,387.7697922,5.0,-2.2426,5.0,1.0368,-2.181,-2.0181,-5.0,-4.9542,-2.7819,1.5368
56,2308.220405,255.5897922,2440.400405,387.7697922,2.5781,0.8095,1.3787,-0.34799,-2.0388,-1.9496,-2.2307,1.1186,2.6641,1.0762
63,2546.617603,253.1271377,2678.797603,385.3071377,2.1368,-2.4061,-1.5965,3.0253,5.0,-2.0532,-1.9465,-3.4165,-0.058795,5.0
70,1135.805781,253.1271377,1267.985781,385.3071377,4.2478,-0.30574,1.1417,2.0598,-1.5956,-3.7724,-3.0767,-4.187,1.8042,-4.0932
79,609.5491348,253.1271377,741.7291348,385.3071377,0.77262,-5.0,0.87861,-3.7017,-5.0,-5.0,-4.0455,2.2928,-1.0381,1.5159
89,882.970433,198.9840634,1015.150433,331.1640634,-0.86898,-1.4263,5.0,-5.0,-2.2551,-1.2852,1.8164,3.6823,-4.2705,-1.7834
100,2384.977403,185.0207206,2517.157403,317.2007206,-2.0629,-1.7676,3.0976,-0.11056,-1.6127,-1.3775,-1.6543,-2.4152,2.6431,-2.9636
112,280.6212734,185.0207206,412.8012734,317.2007206,-0.83081,-0.56878,0.0,0.4756,1.5409,1.1718,-0.48838,1.1101,0.6714,0.0
125,281.0306271,185.0207206,413.2106271,317.2007206,-3.366,-0.12664,0.4587,-5.0,0.71646,-0.562,-0.2938,-0.1646,-1.8148,-0.50201
141,234.1094272,171.1333208,366.2894272,303.3133208,-0.18951,-1.1771,1.0954,-2.3274,-2.3215,-2.1185,-1.0632,1.2082,0.0,-0.053617
158,1233.670532,171.1333208,1365.850532,303.3133208,-2.1805,-0.80057,1.4118,-0.64237,-2.7174,-2.7998,-0.12189,0.023212,1.9611,-2.4462
177,454.849147,157.8193517,587.029147,289.9993517,-2.0634,0.073162,1.1562,-1.1773,-3.361,-2.1784,1.4486,3.0722,-3.8011,-0.095927
199,207.0842476,157.8193517,339.2642476,289.9993517,0.80266,-0.24351,1.9564,-1.2175,-1.2606,0.39198,0.18731,1.5724,-0.44689,1.4127
223,349.8223994,157.8193517,482.0023994,289.9993517,4.4041,-1.9593,0.11376,-3.4205,1.775,-1.4278,2.4624,0.91252,-2.5025,-2.2827
251,198.3066887,157.8193517,330.4866887,289.9993517,2.1576,-1.3712,0.81198,-4.9438,2.0116,-1.5627,1.1679,-0.79954,-1.5143,1.1076
281,195.0441727,149.061498,327.2241727,281.241498,3.2996,-1.3245,0.96843,-2.031,2.2589,2.1161,0.44256,1.2241,1.0053,2.4483
316,1181.662948,147.8534608,1313.842948,280.0334608,0.99755,-0.75406,0.96106,-1.4533,2.0692,1.0554,3.8141,1.4198,-1.0677,0.47981
354,1795.586883,147.8534608,1927.766883,280.0334608,0.4416,-1.3641,2.1836,1.0108,3.7911,3.8845,3.7582,0.39944,0.42911,3.3318
398,1330.618259,110.5301023,1462.798259,242.7101023,1.2242,-0.76072,-1.2418,-2.162,2.0133,0.35696,1.861,-0.88329,2.0513,-0.11036
446,259.4424206,110.5301023,391.6224206,242.7101023,-0.80324,-0.46687,3.7158,-5.0,-0.24232,-1.5182,0.38421,1.237,-1.0425,1.5247
501,287.0769942,110.5301023,419.2569942,242.7101023,1.5559,-0.65931,0.43152,-2.147,0.72926,-0.50833,-1.9263,-0.038582,-2.0363,-1.4852
562,421.5018647,110.5301023,553.6818647,242.7101023,0.87329,5.0,1.3101,-2.4891,2.0177,-2.0931,2.9829,3.0159,-1.4436,0.11146
630,256.8890986,110.5301023,389.0690986,242.7101023,3.7468,-2.4183,0.32433,-2.8673,1.2347,-1.4953,2.4366,3.3867,-2.0182,0.45966
707,446.6847388,110.5301023,578.8647388,242.7101023,0.23359,-0.75569,0.61582,0.058975,1.4692,0.60281,3.0624,-1.5483,0.2875,1.0614
794,183.0087131,110.3999334,315.1887131,242.5799334,2.5644,-1.3747,0.026054,-1.6514,2.3548,-1.1207,2.5094,-0.18676,0.12822,1.8114
891,149.2818244,91.17031521,281.4618244,223.3503152,0.81335,-1.0576,-0.68151,-1.115,2.5968,-1.5992,2.0441,-0.56295,0.54838,0.56783
1000,220.0664699,91.17031521,352.2464699,223.3503152,0.96769,-1.2779,-1.4208,-0.9756,2.4955,-0.98806,1.121,-0.5926,-0.010439,2.2794
1122,128.7906516,86.08107782,260.9706516,218.2610778,0.81709,-1.1708,-0.29132,-1.3308,2.0274,-0.18807,2.2792,-0.42008,0.27997,-0.37144
1258,893.6364744,56.03053666,1025.816474,188.2105367,1.3147,-1.6347,0.15897,-2.9932,3.7412,-2.4652,2.943,0.85054,0.48609,0.76514
1412,82.07365067,55.5258645,214.2536507,187.7058645,0.77656,-1.355,2.9363,-1.1196,2.4154,-1.0702,1.7612,0.16382,-0.042599,0.15561
1584,109.4421031,55.5258645,241.6221031,187.7058645,0.80451,-1.1771,0.026892,-0.64264,2.4989,-1.5326,1.7214,0.23758,0.24623,0.48351
1778,1558.431974,39.84626516,1690.611974,172.0262652,0.82137,-0.71519,1.9603,-0.42384,2.1477,-0.42368,4.1233,0.42913,0.35624,0.030923
1995,205.4780553,39.84626516,337.6580553,172.0262652,0.077471,-1.1346,4.03,-1.2351,1.5631,-0.86508,1.796,0.74306,0.76785,-0.72083
2238,99.75204594,39.84626516,231.9320459,172.0262652,1.6966,-1.3115,2.4117,-1.3323,2.4069,-0.46888,1.6322,-0.32689,0.67907,-0.051681
2511,45.29400659,39.84626516,177.4740066,172.0262652,0.75592,-1.3117,2.227,-1.3307,2.556,-1.0569,1.881,0.52806,0.57841,0.075111
2818,528.6109564,31.66435387,660.7909564,163.8443539,0.6948,-1.3799,1.9999,-1.2917,3.6008,0.41523,1.9995,2.0057,0.68445,0.144
3162,79.56341281,31.2023237,211.7434128,163.3823237,0.72054,-1.297,2.1711,-1.3519,2.5055,-1.0576,1.8407,0.70829,0.58308,0.23238
3548,67.01273594,30.31016376,199.1927359,162.4901638,0.66471,-1.2932,2.0608,-1.3121,2.4797,-1.0661,1.9011,0.61471,0.76897,0.11304
3981,71.335117,29.73069988,203.515117,161.9106999,0.97565,-1.2724,1.9756,-1.3502,1.8716,-1.8947,1.7009,0.48223,0.58554,0.097002
4466,110.8799118,27.43860195,243.0599118,159.618602,0.68219,-1.3363,3.0068,-1.0459,2.7174,-1.0624,2.3932,0.49888,0.60552,0.46977
5011,137.4987581,25.14078422,269.6787581,157.3207842,-1.0016,-1.2205,2.1986,-1.8572,2.5961,-1.0969,1.6586,0.24909,0.33211,1.3276
5623,30.55645894,24.51937353,162.7364589,156.6993735,2.7478,-1.2429,2.6899,-1.3408,2.4249,-1.0533,1.8119,0.47895,0.59176,0.16926
6309,76.48662312,22.42285882,208.6666231,154.6028588,2.1559,-1.2185,0.89029,-1.3274,2.3832,-1.0988,1.8084,0.48348,0.20052,-0.76701
7079,75.22604993,20.39674924,207.4060499,152.5767492,2.2895,-1.3314,2.9999,-1.326,2.4125,-1.0523,1.7851,0.49038,0.57068,0.51385
7943,18.46981887,16.51348754,150.6498189,148.6934875,2.7862,-1.252,3.4678,-1.3459,2.4488,-1.0473,1.8031,0.50911,0.57273,0.088021
8912,156.799287,15.16224591,288.979287,147.3422459,-2.9011,-1.317,4.1956,-1.3438,2.4714,-1.0406,1.833,0.51473,0.58695,0.11288
10000,43.43895536,14.9877733,175.6189554,147.1677733,3.112,-1.1883,3.4615,-1.3327,2.4953,-1.0481,1.6552,0.52751,0.57972,0.090409
11220,16.0080985,14.94025247,148.1880985,147.1202525,2.768,-1.2279,3.4317,-1.3345,2.4736,-1.0522,1.8323,0.53136,0.5672,0.092671
12589,14.97805595,14.92845386,147.1580559,147.1084539,2.7733,-1.2332,3.4618,-1.3332,2.4835,-1.0548,1.8198,0.52867,0.58097,0.098601
14125,14.92513411,14.9244259,147.1051341,147.1044259,2.7673,-1.2314,3.4614,-1.335,2.4914,-1.0558,1.818,0.52804,0.58069,0.09894
15848,15.05195492,13.99482983,147.2319549,146.1748298,2.7753,-1.2347,3.4589,-1.3445,2.4859,-1.0558,1.809,0.52661,0.57869,0.099622
17782,16.99720868,13.93287103,149.1772087,146.112871,3.7761,-1.2362,3.4568,-1.3343,2.4927,-1.0452,1.8106,0.5304,0.58366,0.10385
19952,14.47189773,13.92961597,146.6518977,146.109616,3.714,-1.2323,3.454,-1.335,2.4918,-1.0528,1.818,0.52871,0.58017,0.099003
22387,13.92944465,13.92940685,146.1094447,146.1094068,3.7639,-1.2312,3.4615,-1.335,2.4919,-1.056,1.8182,0.52868,0.58051,0.09894
25118,39.42396257,13.92939678,171.6039626,146.1093968,2.2769,-1.1903,3.4589,-1.331,2.4787,-1.0563,1.8181,0.53216,0.56126,0.67166
28183,13.92939655,13.92939653,146.1093966,146.1093965,3.764,-1.2311,3.4616,-1.335,2.492,-1.056,1.818,0.52865,0.58057,0.098927
31622,13.92939653,13.92939653,146.1093965,146.1093965,3.764,-1.2311,3.4616,-1.335,2.492,-1.056,1.818,0.52865,0.58057,0.098926
35481,13.92939653,13.92939653,146.1093965,146.1093965,3.764,-1.2311,3.4616,-1.335,2.492,-1.056,1.818,0.52865,0.58057,0.098926
39810,13.92939653,13.92939653,146.1093965,146.1093965,3.764,-1.2311,3.4616,-1.335,2.492,-1.056,1.818,0.52865,0.58057,0.098926
44668,13.92939653,13.92939653,146.1093965,146.1093965,3.764,-1.2311,3.4616,-1.335,2.492,-1.056,1.818,0.52865,0.58057,0.098926
50118,13.92939653,13.92939653,146.1093965,146.1093965,3.764,-1.2311,3.4616,-1.335,2.492,-1.056,1.818,0.52865,0.58057,0.098926
56234,13.92939653,13.92939653,146.1093965,146.1093965,3.764,-1.2311,3.4616,-1.335,2.492,-1.056,1.818,0.52865,0.58057,0.098926
57768,13.92939653,13.92939653,146.1093965,146.1093965,3.764,-1.2311,3.4616,-1.335,2.492,-1.056,1.818,0.52865,0.58057,0.098926
63095,13.92939653,13.92939653,146.1093965,146.1093965,3.764,-1.2311,3.4616,-1.335,2.492,-1.056,1.818,0.52865,0.58057,0.098926
70794,13.92939653,13.92939653,146.1093965,146.1093965,3.764,-1.2311,3.4616,-1.335,2.492,-1.056,1.818,0.52865,0.58057,0.098926
79432,13.92939653,13.92939653,146.1093965,146.1093965,3.764,-1.2311,3.4616,-1.335,2.492,-1.056,1.818,0.52865,0.58057,0.098926
89125,13.92939653,13.92939653,146.1093965,146.1093965,3.764,-1.2311,3.4616,-1.335,2.492,-1.056,1.818,0.52865,0.58057,0.098926
100000,13.92939653,13.92939653,146.1093965,146.1093965,3.764,-1.2311,3.4616,-1.335,2.492,-1.056,1.818,0.52865,0.58057,0.098926
112201,13.92939653,13.92939653,146.1093965,146.1093965,3.764,-1.2311,3.4616,-1.335,2.492,-1.056,1.818,0.52865,0.58057,0.098926
125892,13.92939653,13.92939653,146.1093965,146.1093965,3.764,-1.2311,3.4616,-1.335,2.492,-1.056,1.818,0.52865,0.58057,0.098926
141253,13.92939653,13.92939653,146.1093965,146.1093965,3.764,-1.2311,3.4616,-1.335,2.492,-1.056,1.818,0.52865,0.58057,0.098926
158489,13.92939653,13.92939653,146.1093965,146.1093965,3.764,-1.2311,3.4616,-1.335,2.492,-1.056,1.818,0.52865,0.58057,0.098926
177827,13.92939653,13.92939653,146.1093965,146.1093965,3.764,-1.2311,3.4616,-1.335,2.492,-1.056,1.818,0.52865,0.58057,0.098926
199526,13.92939653,13.92939653,146.1093965,146.1093965,3.764,-1.2311,3.4616,-1.335,2.492,-1.056,1.818,0.52865,0.58057,0.098926
223872,13.92939653,13.92939653,146.1093965,146.1093965,3.764,-1.2311,3.4616,-1.335,2.492,-1.056,1.818,0.52865,0.58057,0.098926
251188,13.92939653,13.92939653,146.1093965,146.1093965,3.764,-1.2311,3.4616,-1.335,2.492,-1.056,1.818,0.52865,0.58057,0.098926
281838,13.92939653,13.92939653,146.1093965,146.1093965,3.764,-1.2311,3.4616,-1.335,2.492,-1.056,1.818,0.52865,0.58057,0.098926
316227,13.92939653,13.92939653,146.1093965,146.1093965,3.764,-1.2311,3.4616,-1.335,2.492,-1.056,1.818,0.52865,0.58057,0.098926
354813,13.92939653,13.92939653,146.1093965,146.1093965,3.764,-1.2311,3.4616,-1.335,2.492,-1.056,1.818,0.52865,0.58057,0.098926
398107,13.92939653,13.92939653,146.1093965,146.1093965,3.764,-1.2311,3.4616,-1.335,2.492,-1.056,1.818,0.52865,0.58057,0.098926
446683,13.92939653,13.92939653,146.1093965,146.1093965,3.764,-1.2311,3.4616,-1.335,2.492,-1.056,1.818,0.52865,0.58057,0.098926
501187,13.92939653,13.92939653,146.1093965,146.1093965,3.764,-1.2311,3.4616,-1.335,2.492,-1.056,1.818,0.52865,0.58057,0.098926
562341,13.92939653,13.92939653,146.1093965,146.1093965,3.764,-1.2311,3.4616,-1.335,2.492,-1.056,1.818,0.52865,0.58057,0.098926
630957,13.92939653,13.92939653,146.1093965,146.1093965,3.764,-1.2311,3.4616,-1.335,2.492,-1.056,1.818,0.52865,0.58057,0.098926
707945,13.92939653,13.92939653,146.1093965,146.1093965,3.764,-1.2311,3.4616,-1.335,2.492,-1.056,1.818,0.52865,0.58057,0.098926
794328,13.92939653,13.92939653,146.1093965,146.1093965,3.764,-1.2311,3.4616,-1.335,2.492,-1.056,1.818,0.52865,0.58057,0.098926
891250,13.92939653,13.92939653,146.1093965,146.1093965,3.764,-1.2311,3.4616,-1.335,2.492,-1.056,1.818,0.52865,0.58057,0.098926
1000000,13.92939653,13.92939653,146.1093965,146.1093965,3.764,-1.2311,3.4616,-1.335,2.492,-1.056,1.818,0.52865,0.58057,0.098926
1,2677.01802,2677.01802,2214.92802,2214.92802,0.17902,1.6733,0.24569,1.2553,4.6206,1.2032,-4.8516,-4.414,-4.2037,-4.0203
2,1845.099651,1845.099651,1383.009651,1383.009651,4.4956,4.2682,4.1957,0.43789,2.1658,-2.4691,-3.8845,-1.954,0.58241,-4.5109
3,7318.013126,1845.099651,6855.923126,1383.009651,1.6737,-2.2731,-3.8577,-3.5153,1.3363,4.22,0.35601,2.8262,4.8875,0.5972
4,2726.627029,1845.099651,2264.537029,1383.009651,-2.8657,2.3667,3.4417,2.7491,-3.239,-3.1505,-4.1466,-0.55104,3.4938,-0.094436
5,1972.858328,1845.099651,1510.768328,1383.009651,-0.76794,0.085571,1.8694,0.18409,-0.79947,3.8264,-4.3399,-1.6409,3.1085,1.6296
6,2976.214106,1845.099651,2514.124106,1383.009651,-4.2064,-1.7566,4.3997,1.417,4.4605,2.6259,3.4488,3.3843,0.77996,-4.7587
7,654.2503501,654.2503501,192.1603501,192.1603501,-4.1865,3.7775,-1.9455,4.4129,1.2773,2.0414,0.27293,-3.2283,1.1781,-4.5198
8,1018.4181,654.2503501,556.3280995,192.1603501,4.7227,4.543,-4.1805,-3.3112,1.3764,2.1684,-0.14373,3.904,-1.3948,-2.1175
10,1423.3417,654.2503501,961.2517002,192.1603501,-4.7712,0.52764,-1.0681,-0.81596,4.2137,2.8165,-1.548,2.8739,-3.7781,0.24372
11,1002.268834,654.2503501,540.1788342,192.1603501,4.0293,1.9589,-2.369,-2.1743,-1.8009,-3.788,3.1167,-1.1122,-1.9631,2.7411
12,1084.160962,654.2503501,622.0709618,192.1603501,-3.4459,1.6153,3.617,-4.7773,-2.2905,-1.8753,-2.9572,-1.2472,2.1353,-2.7169
14,5961.848329,654.2503501,5499.758329,192.1603501,3.9649,4.2053,4.8704,2.2918,4.8447,2.2206,-2.3209,3.7084,3.627,0.91258
15,465.8412459,465.8412459,3.751245871,3.751245871,-0.63072,0.2674,-4.7205,0.77987,-2.2767,3.2123,1.5083,4.3416,2.2505,2.9449
17,2134.888723,465.8412459,1672.798723,3.751245871,1.1437,-1.2234,-2.6136,-2.6157,-3.2788,-3.1385,-0.29489,-0.61257,3.3451,2.5858
19,1255.752997,465.8412459,793.6629968,3.751245871,2.8605,4.4034,-3.8853,3.4276,3.9305,-0.075804,-1.7133,-0.45254,-0.097783,-4.7953
22,646.8934107,465.8412459,184.8034107,3.751245871,-0.97477,-1.9029,-4.3654,3.9422,-2.1004,-4.6446,1.3396,1.1944,2.1378,3.5842
25,7757.105336,465.8412459,7295.015336,3.751245871,2.8391,-1.1048,2.3074,1.051,-1.9104,1.7961,4.654,-3.229,4.2306,2.83
28,1075.958906,465.8412459,613.8689056,3.751245871,-0.33754,-3.8547,3.5877,-1.6522,-4.4056,2.7874,-3.1613,-4.6348,0.51887,-0.73404
31,879.4719706,465.8412459,417.3819706,3.751245871,0.69945,-4.609,-1.0403,2.4062,-0.42802,-3.6967,-3.474,-4.5993,0.6208,3.2883
35,1830.641113,465.8412459,1368.551113,3.751245871,-1.1545,-3.2405,-0.21299,-1.2789,4.022,0.77952,-3.8086,-3.9083,2.6726,3.4654
39,722.7997196,465.8412459,260.7097196,3.751245871,3.5614,3.1573,-0.41105,1.3011,-3.9791,-0.72155,-0.50559,-1.6291,1.3015,3.914
44,2466.747888,465.8412459,2004.657888,3.751245871,1.4334,-0.10277,-1.5583,4.063,-5.0,1.8495,0.85345,4.0963,3.5627,2.9698
50,432.1762583,383.4991988,-29.91374168,-78.59080116,-3.9874,0.8995,-4.7773,1.9454,1.4333,4.9802,2.9676,1.1035,-1.3769,-1.3764
56,3113.337564,184.4020476,2651.247564,-277.6879524,0.14812,1.5013,-5.0,0.75078,3.8832,1.3542,-2.9205,-4.7718,3.3717,5.0
63,358.7139026,184.4020476,-103.3760974,-277.6879524,-2.683,-1.4676,1.0474,-3.9782,-4.1905,-1.557,2.7823,3.7247,1.3624,0.52986
70,564.4872063,184.4020476,102.3972063,-277.6879524,1.3203,-0.63675,2.5581,-4.8447,-4.81,4.9779,-3.1317,4.5034,0.32631,1.2931
79,2860.874435,184.4020476,2398.784435,-277.6879524,-1.4386,-1.8427,-2.0909,1.1477,-4.1907,-0.42094,4.4944,3.3709,2.7509,5.0
89,2123.020944,184.4020476,1660.930944,-277.6879524,-1.732,4.489,-1.1772,-1.6109,-4.9106,-0.24886,4.5085,2.1734,1.7927,2.6891
100,229.2400295,184.4020476,-232.8499705,-277.6879524,-0.17375,1.1262,-3.9316,-1.9282,0.84055,1.1212,2.5007,0.67223,1.7783,-1.1774
112,5678.210313,184.4020476,5216.120313,-277.6879524,2.3736,1.0433,-3.9454,1.5492,0.49468,1.0435,-1.8585,4.9971,4.2777,-2.4414
125,327.1857829,184.4020476,-134.9042171,-277.6879524,-2.3763,1.2267,2.7766,2.302,-0.38343,-2.3201,1.7036,4.6637,0.39522,0.34986
141,293.3047021,184.4020476,-168.7852979,-277.6879524,-5.0,0.81208,1.4629,-0.03049,2.6911,0.98877,-0.77108,0.83414,-0.74443,0.19254
158,1310.026016,184.4020476,847.9360165,-277.6879524,-3.5381,0.83596,0.92343,-1.6178,3.4968,-4.6832,-3.7595,-3.3225,-3.3936,-0.62488
177,1939.284462,180.4132556,1477.194462,-281.6767444,-0.68026,-0.074653,4.7691,-2.9168,1.0029,-2.0726,0.16615,0.0057148,2.6416,1.4106
199,446.0034362,180.4132556,-16.08656382,-281.6767444,2.8227,1.9214,-1.5505,0.33702,-1.5159,-0.97299,-1.8873,-1.4054,0.43162,0.50133
223,318.5196554,171.7279544,-143.5703446,-290.3620456,-2.473,4.3952,-1.8797,4.9575,1.3321,1.7738,-0.16527,1.024,-0.35986,-1.7118
251,175.5603948,158.7315284,-286.5296052,-303.3584716,1.4056,1.0109,0.35151,-0.23034,0.61445,0.99248,0.2419,2.436,0.78275,0.50069
281,3552.75826,134.9944079,3090.66826,-327.0955921,3.3005,1.8441,-2.9501,3.051,1.4891,-0.1574,5.0,2.1155,-2.183,-1.4634
316,6251.015611,134.9944079,5788.925611,-327.0955921,-2.3185,0.30662,-0.39583,1.9941,-0.85725,1.502,-0.56804,2.5057,4.5179,-2.4225
354,476.9843253,134.9944079,14.89432531,-327.0955921,0.60977,-1.8387,2.2246,-0.99783,2.2474,0.50511,-3.1414,1.447,0.83726,-4.3946
398,333.7328753,134.9944079,-128.3571247,-327.0955921,-2.3257,-0.71823,0.45715,-1.6307,-1.6711,-0.6312,0.92355,0.44739,-0.11685,-0.14366
446,1022.34531,134.9944079,560.2553101,-327.0955921,5.0,1.9929,2.4361,0.9009,-4.9676,0.97374,2.0157,3.9253,1.7997,0.35423
501,282.6944532,134.9944079,-179.3955468,-327.0955921,-1.8714,-0.98445,-2.0432,0.20545,2.0649,2.2336,2.2276,0.94289,2.0122,2.25
562,475.2279408,116.298558,13.13794084,-345.791442,-4.9577,0.093084,-0.81647,-1.1266,2.351,-1.6957,-3.6616,0.4808,-0.41223,-1.6048
630,1824.893684,116.298558,1362.803684,-345.791442,-1.0529,0.88518,1.0892,0.69896,1.3051,3.1804,2.2407,-2.6344,3.1105,-1.7194
707,466.9730869,116.298558,4.883086868,-345.791442,1.7061,1.2977,-0.95735,-0.052468,2.2965,2.1401,2.506,1.5137,2.454,-1.0319
794,497.6264908,116.298558,35.53649082,-345.791442,3.3015,-1.7216,-1.3963,0.0,2.1016,1.1695,3.0435,-0.72127,2.1729,-0.6764
891,199.7350648,116.298558,-262.3549352,-345.791442,1.4782,0.96152,-1.7799,-1.2821,0.97778,3.4789,2.4808,3.8096,1.1164,2.1863
1000,234.970681,100.8951683,-227.119319,-361.1948317,2.8382,0.38155,0.99968,1.5487,1.8563,2.0609,1.7754,1.689,2.1584,-1.3853
1122,276.6782284,99.42784839,-185.4117716,-362.6621516,-4.4087,0.30218,1.9705,0.89805,1.508,4.2631,0.5162,2.4394,-0.64837,-1.4567
1258,471.0054313,90.81035727,8.915431322,-371.2796427,2.5183,2.0312,2.3606,1.5076,1.9778,2.0069,2.601,2.3349,2.4493,-0.64134
1412,237.6954422,84.1298722,-224.3945578,-377.9601278,1.2406,-0.064045,0.83735,2.1652,2.2114,3.1747,1.6934,-1.6854,1.1988,0.96081
1584,185.4938017,81.35944562,-276.5961983,-380.7305544,1.509,1.0352,0.1542,0.55275,1.4142,0.99561,0.62842,3.292,1.5571,-0.43548
1778,137.0737893,54.65587397,-325.0162107,-407.434126,2.6692,4.0769,0.90651,2.2562,-0.56741,2.711,2.4701,2.9107,1.5707,-0.11529
1995,1372.357819,54.65587397,910.2678189,-407.434126,2.7346,-0.098737,1.6663,2.0299,3.9999,2.3887,2.5792,3.3384,2.709,-0.17643
2238,107.0691638,54.21395035,-355.0208362,-407.8760496,1.9849,2.1642,0.92334,1.6334,2.2116,1.3773,2.5195,2.0275,1.5533,-0.87892
2511,892.9471595,46.44322177,430.8571595,-415.6467782,5.0,1.1104,1.8692,2.4391,2.4836,2.1063,2.6329,2.6073,1.1494,-0.37486
